,region,hotel_name,date,review
130,여수,베니키아 호텔 여수,2020년 9월,바닷가 바로 앞이라 경치가 좋은점이 가장 컸습니다.
131,여수,베니키아 호텔 여수,2020년 8월,청결부분이 가장 좋았습니다. 직원들의 응대가 참으로 친절하였습니다. 어메니티는 타올이 가장 맘에 들었습니다. 아주 아주 도톰하니 딱 좋았습니다. 오션뷰였습니다. 뷰는 적당하였습니다. (어메이징한 수준은 아님)
132,여수,베니키아 호텔 여수,2020년 8월,조식 깔끔하고 좋았고 바다 뷰라 좋았습니다. 직원분들 친절하셨고 수압도 좋았습니다.
134,여수,베니키아 호텔 여수,2020년 8월,가격대비 만족! 방도 깨끗하고 인테리어 심플함 주차장 작다고 했는데 다행히 이용하는 동안 주차 자리 계속 있었음 조식도 깔끔하고 괜찮았음
137,여수,베니키아 호텔 여수,2020년 8월,오션뷰에 이만한 룸 컨디션을 10만원 초반대 가격에 머물 수 있다는 것이 최고 강점. 가성비 갑 호텔
139,여수,베니키아 호텔 여수,2020년 8월,조식 만족하게 잘 먹었습니다~
142,여수,베니키아 호텔 여수,2020년 8월,먼저 입구에서 맞아주었던 직원이 너무 친절하였고 방상테도 좋음 아침도 가성비 좋음
143,여수,베니키아 호텔 여수,2020년 7월,객실이 깨끗하고 가성비 대비 최고...
149,여수,베니키아 호텔 여수,2020년 6월,뷰와 발코니가 좋았어요. 깔끔하고 전체적으로 좋은 느낌이였어요.
150,여수,베니키아 호텔 여수,2020년 6월,조식이 따뜻하고 바로바로 리필이 되어서 좋았습니다. 침대가 깨끗하고 청결해서 너무 좋았습니다
151,여수,베니키아 호텔 여수,2020년 7월,룸컨디션이 너무좋았고 욕실이넓고수압세고 조식이너무좋았다.가성비짱
152,여수,베니키아 호텔 여수,2020년 6월,호텔룸이 크고 침구가 깨끗함. 수건도 넉넉함. 직원이 친절함.
153,여수,베니키아 호텔 여수,2020년 6월,"바다뷰도 일단 있고, 예상외로 노트북도 있었어요."
154,여수,베니키아 호텔 여수,2020년 6월,방도 깨끗하고~ 조식도 좋았습니다. 재방문의사 있습니다!
155,여수,베니키아 호텔 여수,2020년 5월,깨끗하고 넓은 객실 줘서 더 좋았어요~ 조식까지도 완벽했던 곳.^^
156,여수,베니키아 호텔 여수,2020년 6월,청결하고 조용해서 좋았습니다. 주변에 상권도 발달되어 있어 식사하기도 편해요
157,여수,베니키아 호텔 여수,2020년 6월,위치는 시내랑 좀멀어서 그랬지만 뷰도 좋고 쉬다오는 여행으로는 좋아요!
158,여수,베니키아 호텔 여수,2020년 6월,아침식사는 입맛에 딱맞았습니다. 깨끗했고요. 아이들도 먹을만했습니다.
160,여수,베니키아 호텔 여수,2020년 6월,체크인 받아주시던 직원분이 엄청 친절하셨구요 ~  숙소도 깨끗하고 너무 좋았어요 ~ 넓고 편했습니다
161,여수,베니키아 호텔 여수,2020년 6월,직원분들 친절하시고 청소도 깔끔했어요
162,여수,베니키아 호텔 여수,2020년 5월,방에 충전기 놓고왔는데 친절하게 전화하서 조치함
163,여수,베니키아 호텔 여수,2020년 5월,직원 분들 정말 친절하고 방도 깔끔했습니다.  여수 첫 여행에 이리저리 다니느라 피곤했는데 편히 잠들었네요. 다음에 여수 다시가면 그때도 방문할거에요.
165,여수,베니키아 호텔 여수,2020년 5월,"직원분들도친절하고,객실도 깨끗하고, 넓었어요~"
168,여수,베니키아 호텔 여수,2020년 5월,객실이 생각보다 좋았음 직원이 친절했어요~^^
170,여수,베니키아 호텔 여수,2020년 4월,바로 앞에 바다가 보여서 뷰가 좋았고 직원도 체크인 전 미리 전화도 해서 확인도 하고 세심하게 신경써 주는 느낌이 들었음
171,여수,베니키아 호텔 여수,2020년 3월,너무 친절하게 응대해 주셔서 좋았습니다:D
172,여수,베니키아 호텔 여수,2020년 3월,"시설이 오래 되었지만 관리가 잘되고 있어 청결합니다. 또한 데스크에 있는 분들, 특히 지배인으로 보이는 남자 직원분이 무척 친절합니다. 위치 또한 조용하여 출장 숙소로 추천합니다."
177,여수,베니키아 호텔 여수,2020년 2월,아침식사및 주위환경 전망 다 좋았습니다
178,여수,베니키아 호텔 여수,2020년 1월,조용하고 깨끗하고 넓었습니다  업그레이드 시켜주셔서 더 좋았습니다
179,여수,베니키아 호텔 여수,2020년 2월,직원의 친절도 시설 모두 좋았네요
180,여수,베니키아 호텔 여수,2020년 1월,다양하지는 않았지만 있어야 할 것은 있음 직원들이 수시로 나와서 잔량 체크
181,여수,베니키아 호텔 여수,2020년 1월,"깨끗하고 깔끔했어요.  객실도 기대 이상으로 넓고. 주변이 식당, 호텔 혹은 모텔 밀집 지역이더라구요."
182,여수,베니키아 호텔 여수,2020년 1월,위치는 접근성이 좋았고 개실내부도 청결했습니다. 앞 조망도 보기에 좋고 조식도 깔끔하게 좋았습니다.
186,여수,베니키아 호텔 여수,2019년 12월,1.친절한 직원의 서비스 2.넓고 청결한 객실  3.여행시 편리한 노트북 구비 4. 카펫바닥이 아니라서 더 깔끔하고 난방도 되서 온풍기만 있었음 더 춥고 건조했을텐데 보완이 됬음
188,여수,베니키아 호텔 여수,2019년 12월,아침 조식도 맛있었고..무엇보다 늦은 체크인이었음에도 친절히 맞이해주신 직원 분들이 계셔서 만족스러웠어요
190,여수,베니키아 호텔 여수,2019년 12월,"쾌적한 걸 가장 중요시하는데 정말 만족했습니다. 오션뷰에, 아침에 채광도 좋아서 기분좋게 기상했습니다.  직원분들도 친절하게 대응해주시고요."
192,여수,베니키아 호텔 여수,2019년 10월,숙소 전망이 너무 좋았어요...친구들 모두 만족...
193,여수,베니키아 호텔 여수,2019년 10월,생각보다 룸 컨디션이 깨끗하고 좋았으며 조식도 메뉴는 많지않았지만 맛도 좋고 먹을만한 메뉴가 굿~~~^^ 직원들이 친절하니 좋았음~~~
195,여수,베니키아 호텔 여수,2019년 10월,깨끗하고 아침 조식도 좋았어요
196,여수,베니키아 호텔 여수,2019년 10월,직원도 친철하고 룸도 청결하고 만족했습니다!
197,여수,베니키아 호텔 여수,2019년 10월,생일날 여행간건데 직원분들도 친절하시고 전망이며 베란다?까지 너무좋았습니다.  비가왔지만 기분좋고 기억에 오래 남을거같아요. 조식도 깔끔하고 맛있었습니다. 커피맛있어서 두잔이나 마셨네요~^또 간다면 베니키아에서 묵고싶은곳입니다~~~
198,여수,베니키아 호텔 여수,2019년 9월,프론트의 담당 직원들이 참 친절해서 기분이 좋았습니다.
199,여수,베니키아 호텔 여수,2019년 9월,가격대비 숙소는 깔끔하고 직원분들이 친절했습니다. 바다를 보고 있어서 뷰도 나쁘지 않았습니다.
203,여수,베니키아 호텔 여수,2019년 8월,"너무 친절, 호텔이 전망도 좋고, 조식도 너무 맛있었어요 특히 머리스타일이 독특하신 남자직원이 항상웃으면서 응대해주고, 아침조식때는 식당에 있었는데 그때도 너무나 친절했어요 또 가고 싶어요."
206,여수,베니키아 호텔 여수,2019년 8월,가격이쌉니다. 방이넓어요. 바다가 보입니다.
207,여수,베니키아 호텔 여수,2019년 8월,전경이 좋았고 프런트 직원들이 친절해서 좋았어요
213,여수,베니키아 호텔 여수,2019년 7월,"바다전망이 좋고, 선소 일대가 한눈에 담겨서 좋았어요"
214,여수,베니키아 호텔 여수,2019년 7월,창너머 바다풍경이 넘 좋았어요~ 조식도 기대안하고 갔엇는데 딱 있을것만 있고 가격대비 넘좋았어요 욕실도 넓었구요
215,여수,베니키아 호텔 여수,2019년 7월,조식 맛있고 내부도 깔끔하며 무엇보다 전망이 좋음
216,여수,베니키아 호텔 여수,2019년 7월,전망 좋고 넓은 공간 TV 2대이고 편안한 침대 바다 전망이 보이는 월풀 욕조 등등 앞으로는 바닷가이고 뒷쪽으로는 맛집이 즐비함
217,여수,베니키아 호텔 여수,2019년 6월,"조식을 제공하여 든든하게 하루를 시작할 수 있었습니다, 위치는 관광지에서 조금 떨어진 곳이었지만 그렇게 불편한 정도는 아니었고 주변에 식당 및 편의시설도 있어 이용에 편리합니다."
218,여수,베니키아 호텔 여수,2019년 7월,직원분들이 매우 친절했습니다~^^
220,여수,베니키아 호텔 여수,2019년 6월,조식도 괜찮았고 위치도 좋았어요
221,여수,베니키아 호텔 여수,2019년 6월,방이 크고 침구도 깔끔해서 좋았습니다 특이하게 방에 노트북도 있고 고데기도 있어서 편리했습니다 직원분들도 친절했습니다 뷰도 좋았습니다
223,여수,베니키아 호텔 여수,2019년 6월,생각보다 방도 넓고 샤워기 수압이 쎄서 젤 좋았음ㅋㅋ 필수용품도 구비되있어 나름 만족
224,여수,베니키아 호텔 여수,2019년 5월,식사는 맛있게 잘 했습니다. 이야기 하기 전에 미리 리필이 되면 좋겠네요. 방도 깨끗하게 좋았습니다.
225,여수,베니키아 호텔 여수,2019년 4월,호텔 뒷골목에 맛있는 식당들이 있음 여수중심지에 있어서 어느쪽으로 이동하든 편리함 조식부페는 무난함 아침식사는 근처 해장국집 이용하는것도 좋은 방법임
226,여수,베니키아 호텔 여수,2019년 5월,잠자리도 편했고 휴식하기에는 딱좋은 조용하고 한적한곳이었고요 직원들 서비스가 좋았습니다 청결도도 좋았고요 바다뷰도 좋았습니다
228,여수,베니키아 호텔 여수,2019년 4월,전망. 시내 근처라서 좋았어요
229,여수,베니키아 호텔 여수,2019년 4월,"가격 대비 아주 훌륭해요. 넓어서 애 둘 데리고 자기에 충분했고, 깔끔하게 정리되어 있고, 수건도 넉넉히 있어서 좋았어요. 직원분들도 아주 친절했습니다."
230,여수,베니키아 호텔 여수,2019년 3월,"바다 전망은 어려웠지만, 주변에 식당가도 많고 오히려 박람회장 주변보다 쾌적한 장소였습니다"
232,여수,베니키아 호텔 여수,2019년 4월,잠자리편하고 직원친절하고 조식도맛있었어요^^
233,여수,베니키아 호텔 여수,2019년 3월,청결하고 욕실도 넓고 침대도 좋고 암튼 다 만족했어요^^ 다시 가게되면 또 묵을거같아요ㅋ
234,여수,베니키아 호텔 여수,2019년 2월,잠자리와 조식 만족 합니다 바다조망도 좋아요
241,여수,베니키아 호텔 여수,2022년 2월,"오션뷰, 직원분들의 친절함과 그리고 무엇보다 편히 잘 잤습니다. 조식도 딱 먹을수있는것으로 되어 있었구요~  잘쉬고 잘놀다 갑니다 감사해요 참 매직기도 있는 센스 배려~~~~최고입니당"
246,여수,베니키아 호텔 여수,2022년 1월,아침 식사는 하지 않았습니다. 다음엔 꼭 아침식사하고 싶습니다
247,여수,베니키아 호텔 여수,2022년 1월,넓고 전망이 좋았습니다 조식도 훌륭하네요 깨끗하고 조용했습니다
248,여수,베니키아 호텔 여수,2022년 1월,"객실 및 조식 모두 만족합니다. 함께 간 가족들도 모두 바다전망 객실, 조식 모두 만족했어요."
250,여수,베니키아 호텔 여수,2022년 1월,"직원들친절하며, 가성비좋은숙소입니다."
252,여수,베니키아 호텔 여수,2021년 12월,조식이 가성비대비 정말 맛있습니다
253,여수,베니키아 호텔 여수,2021년 12월,객실이 넓고 화장실도 넓음. 바다전망이 좋았음.
256,여수,베니키아 호텔 여수,2021년 12월,직원 서비스가 좋았고 활짝 웃는 모습으로 맞이해 주었다. 또한 깨끗한 객실 분위기와 바다가 보이는 전망이 정말 아름다웠다. 적극 추천하는 숙소로 손색이 없습니다. 여수의 관광 명소로 손색이 없네요.
258,여수,베니키아 호텔 여수,2021년 11월,직원분의친절함과 좋은 위치에 뷰가 좋았음
261,여수,베니키아 호텔 여수,2021년 11월,가성비 갑~!!!최고 다음에도 또 묵을거예요~^^
262,여수,베니키아 호텔 여수,2021년 11월,직원분들 친절하시고 룸도 넓고 깨끗하고 가격도 착하고 덕분에 좋은 숙소 초이스해서 참 좋았습니다
265,여수,베니키아 호텔 여수,2021년 11월,난방이 바닥난방이라 좋았어요.
267,여수,베니키아 호텔 여수,2021년 10월,위치 최고 가성비 최고 직원 친절 조아요
268,여수,베니키아 호텔 여수,2021년 10월,"조식이 완벽했으며, 전체적인 수준이 만족스러웠음"
269,여수,베니키아 호텔 여수,2021년 10월,"청결, 친절, 위치, 가격 등 전반적으로 최고"
270,여수,베니키아 호텔 여수,2021년 10월,직원들이 친절하시고 조식이 괜찮았어요
271,여수,베니키아 호텔 여수,2021년 10월,양식과 한식 두가지 중 선택해서 먹을 수 있어서 좋았어요!!
273,여수,베니키아 호텔 여수,2021년 9월,주차장 협소한것 제외하면 매우 만족합니다.
277,여수,베니키아 호텔 여수,2021년 8월,좀 오래된 곳이지만 냄새도 안나고 청결하네요
278,여수,베니키아 호텔 여수,2021년 8월,직원들도 친절하고 청결하고 모든면에서 가성비대비 강추합니다
279,여수,베니키아 호텔 여수,2021년 8월,"위치, 청결, 직원 교육, 조식 모두 최고."
280,여수,베니키아 호텔 여수,2021년 8월,조식뷔페..갓김치와 배추김치가 너무 맛있었다. 직원이 친절했고 방에서의 뷰가 좋고 넓고 청결했다.
281,여수,베니키아 호텔 여수,2021년 8월,위치가 바다뷰에 식당가가 가까워 좋았습니다.
282,여수,베니키아 호텔 여수,2021년 8월,일단 객실크기가 다른 곳보다 큰것이 맘에 들었고 조식 또한 가성비가 좋았습니다.
283,여수,베니키아 호텔 여수,2021년 8월,생각보다 넓었고 깨끗했어요 싱글트윈룸 예약했는데 더블/싱글 트윈으로 업그레이드 해주셨어요 전화 응대도 무척 친절했습니다
285,여수,베니키아 호텔 여수,2021년 7월,"오션뷰.. 그냥 저냥.. 이틀동안 조식 먹었는데 부페 메뉴에 한식, 양식 모두 있어서 좋았고, 이틀동안 메뉴도 똑같지 않아서 좋았음."
286,여수,베니키아 호텔 여수,2021년 7월,"시설 깨끗하고 좋아요~ 직원분도 친절하시고, 조식도 잘 나옵니다 가성비 좋아요~"
287,여수,베니키아 호텔 여수,2021년 7월,가격대비 넓고 좋은 방과 서비스. 직원분이 친절하셨고 방이 넓고 좋았어요. 화장실과 샤워부스가 넓었고 뜨거운 물이 잘 나와서 좋았어요. 오션뷰도 좋았고 시티뷰도 괜찮았어요.
